year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2020,H,Accommodation and Food Services,h_200+,Operating profit before tax,318,DOLLARS(millions)
2020,H,Accommodation and Food Services,i_Industry_Total,Operating profit before tax,1057,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",a_0,Operating profit before tax,353,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",b_1-5,Operating profit before tax,147,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",c_6-9,Operating profit before tax,83,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,67,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,157,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,219,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,121,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",h_200+,Operating profit before tax,499,DOLLARS(millions)
2020,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,1645,DOLLARS(millions)
2020,J,Information Media and Telecommunications,a_0,Operating profit before tax,195,DOLLARS(millions)
2020,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,24,DOLLARS(millions)
2020,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,-19,DOLLARS(millions)
2020,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,9,DOLLARS(millions)
2020,J,Information Media and Telecommunications,e_20-49,Operating profit before tax,31,DOLLARS(millions)
2020,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,-3,DOLLARS(millions)
2020,J,Information Media and Telecommunications,h_200+,Operating profit before tax,804,DOLLARS(millions)
2020,K,Financial and Insurance Services,a_0,Operating profit before tax,11787,DOLLARS(millions)
2020,K,Financial and Insurance Services,b_1-5,Operating profit before tax,631,DOLLARS(millions)
2020,K,Financial and Insurance Services,c_6-9,Operating profit before tax,228,DOLLARS(millions)
2020,K,Financial and Insurance Services,d_10-19,Operating profit before tax,168,DOLLARS(millions)
2020,K,Financial and Insurance Services,e_20-49,Operating profit before tax,672,DOLLARS(millions)
2020,K,Financial and Insurance Services,f_50-99,Operating profit before tax,412,DOLLARS(millions)
2020,K,Financial and Insurance Services,g_100-199,Operating profit before tax,215,DOLLARS(millions)
2020,K,Financial and Insurance Services,h_200+,Operating profit before tax,8397,DOLLARS(millions)
2020,K,Financial and Insurance Services,i_Industry_Total,Operating profit before tax,22510,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,7484,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,836,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Operating profit before tax,133,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",d_10-19,Operating profit before tax,131,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",e_20-49,Operating profit before tax,141,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,65,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",g_100-199,Operating profit before tax,88,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",h_200+,Operating profit before tax,161,DOLLARS(millions)
2020,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,9040,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",a_0,Operating profit before tax,2297,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",b_1-5,Operating profit before tax,785,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",c_6-9,Operating profit before tax,248,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",d_10-19,Operating profit before tax,487,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",e_20-49,Operating profit before tax,746,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",f_50-99,Operating profit before tax,547,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",g_100-199,Operating profit before tax,428,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",h_200+,Operating profit before tax,2251,DOLLARS(millions)
2020,M,"Professional, Scientific and Technical Services",i_Industry_Total,Operating profit before tax,7788,DOLLARS(millions)
2020,N,Administrative and Support Services,a_0,Operating profit before tax,362,DOLLARS(millions)
2020,N,Administrative and Support Services,b_1-5,Operating profit before tax,124,DOLLARS(millions)
2020,N,Administrative and Support Services,c_6-9,Operating profit before tax,91,DOLLARS(millions)
2020,N,Administrative and Support Services,d_10-19,Operating profit before tax,75,DOLLARS(millions)
2020,N,Administrative and Support Services,e_20-49,Operating profit before tax,65,DOLLARS(millions)
2020,N,Administrative and Support Services,f_50-99,Operating profit before tax,35,DOLLARS(millions)
2020,N,Administrative and Support Services,g_100-199,Operating profit before tax,11,DOLLARS(millions)
2020,N,Administrative and Support Services,h_200+,Operating profit before tax,158,DOLLARS(millions)
2020,N,Administrative and Support Services,i_Industry_Total,Operating profit before tax,921,DOLLARS(millions)
2020,O,Public Administration and Safety,a_0,Operating profit before tax,18,DOLLARS(millions)
2020,O,Public Administration and Safety,b_1-5,Operating profit before tax,8,DOLLARS(millions)
2020,O,Public Administration and Safety,c_6-9,Operating profit before tax,9,DOLLARS(millions)
2020,O,Public Administration and Safety,d_10-19,Operating profit before tax,13,DOLLARS(millions)
2020,O,Public Administration and Safety,e_20-49,Operating profit before tax,13,DOLLARS(millions)
2020,O,Public Administration and Safety,h_200+,Operating profit before tax,70,DOLLARS(millions)
2020,O,Public Administration and Safety,i_Industry_Total,Operating profit before tax,128,DOLLARS(millions)
2020,P,Education and Training,a_0,Operating profit before tax,96,DOLLARS(millions)
2020,P,Education and Training,b_1-5,Operating profit before tax,46,DOLLARS(millions)
2020,P,Education and Training,c_6-9,Operating profit before tax,24,DOLLARS(millions)
2020,P,Education and Training,d_10-19,Operating profit before tax,23,DOLLARS(millions)
2020,P,Education and Training,e_20-49,Operating profit before tax,32,DOLLARS(millions)
2020,P,Education and Training,f_50-99,Operating profit before tax,47,DOLLARS(millions)
2020,P,Education and Training,g_100-199,Operating profit before tax,50,DOLLARS(millions)
2020,P,Education and Training,h_200+,Operating profit before tax,45,DOLLARS(millions)
2020,P,Education and Training,i_Industry_Total,Operating profit before tax,363,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,a_0,Operating profit before tax,813,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,b_1-5,Operating profit before tax,433,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,87,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,d_10-19,Operating profit before tax,122,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,e_20-49,Operating profit before tax,250,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,f_50-99,Operating profit before tax,90,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,g_100-199,Operating profit before tax,308,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,h_200+,Operating profit before tax,174,DOLLARS(millions)
2020,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,2277,DOLLARS(millions)
2020,R,Arts and Recreation Services,a_0,Operating profit before tax,226,DOLLARS(millions)
2020,R,Arts and Recreation Services,b_1-5,Operating profit before tax,70,DOLLARS(millions)
2020,R,Arts and Recreation Services,c_6-9,Operating profit before tax,37,DOLLARS(millions)
2020,R,Arts and Recreation Services,d_10-19,Operating profit before tax,47,DOLLARS(millions)
2020,R,Arts and Recreation Services,e_20-49,Operating profit before tax,17,DOLLARS(millions)
2020,R,Arts and Recreation Services,h_200+,Operating profit before tax,354,DOLLARS(millions)
2020,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,1108,DOLLARS(millions)
2020,S,Other Services,a_0,Operating profit before tax,262,DOLLARS(millions)
2020,S,Other Services,b_1-5,Operating profit before tax,209,DOLLARS(millions)
2020,S,Other Services,c_6-9,Operating profit before tax,107,DOLLARS(millions)
2020,S,Other Services,d_10-19,Operating profit before tax,131,DOLLARS(millions)
2020,S,Other Services,e_20-49,Operating profit before tax,42,DOLLARS(millions)
2020,S,Other Services,f_50-99,Operating profit before tax,23,DOLLARS(millions)
2020,S,Other Services,g_100-199,Operating profit before tax,22,DOLLARS(millions)
2020,S,Other Services,h_200+,Operating profit before tax,30,DOLLARS(millions)
2020,S,Other Services,i_Industry_Total,Operating profit before tax,827,DOLLARS(millions)
2020,all,All Industries,j_Grand_Total,Operating profit before tax,76957,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,2426,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",b_1-5,Operating profit before tax,2190,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,629,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,340,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,288,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,121,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,23,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,136,DOLLARS(millions)
2021,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,6152,DOLLARS(millions)
2021,B,Mining,a_0,Operating profit before tax,222,DOLLARS(millions)
2021,B,Mining,b_1-5,Operating profit before tax,31,DOLLARS(millions)
2021,B,Mining,c_6-9,Operating profit before tax,6,DOLLARS(millions)
2021,B,Mining,d_10-19,Operating profit before tax,7,DOLLARS(millions)
2021,B,Mining,e_20-49,Operating profit before tax,46,DOLLARS(millions)
2021,B,Mining,f_50-99,Operating profit before tax,-2,DOLLARS(millions)
2021,B,Mining,g_100-199,Operating profit before tax,-69,DOLLARS(millions)
2021,B,Mining,h_200+,Operating profit before tax,149,DOLLARS(millions)
2021,B,Mining,i_Industry_Total,Operating profit before tax,391,DOLLARS(millions)
2021,C,Manufacturing,a_0,Operating profit before tax,324,DOLLARS(millions)
2021,C,Manufacturing,b_1-5,Operating profit before tax,216,DOLLARS(millions)
2021,C,Manufacturing,c_6-9,Operating profit before tax,268,DOLLARS(millions)
2021,C,Manufacturing,d_10-19,Operating profit before tax,430,DOLLARS(millions)
2021,C,Manufacturing,e_20-49,Operating profit before tax,824,DOLLARS(millions)
2021,C,Manufacturing,f_50-99,Operating profit before tax,695,DOLLARS(millions)
2021,C,Manufacturing,g_100-199,Operating profit before tax,743,DOLLARS(millions)
2021,C,Manufacturing,h_200+,Operating profit before tax,3041,DOLLARS(millions)
2021,C,Manufacturing,i_Industry_Total,Operating profit before tax,6540,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,293,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,29,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,26,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,11,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,73,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,126,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,161,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,2066,DOLLARS(millions)
2021,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2785,DOLLARS(millions)
2021,E,Construction,a_0,Operating profit before tax,2262,DOLLARS(millions)
2021,E,Construction,b_1-5,Operating profit before tax,1170,DOLLARS(millions)
2021,E,Construction,c_6-9,Operating profit before tax,521,DOLLARS(millions)
2021,E,Construction,d_10-19,Operating profit before tax,799,DOLLARS(millions)
2021,E,Construction,e_20-49,Operating profit before tax,588,DOLLARS(millions)
2021,E,Construction,f_50-99,Operating profit before tax,388,DOLLARS(millions)
2021,E,Construction,g_100-199,Operating profit before tax,135,DOLLARS(millions)
2021,E,Construction,h_200+,Operating profit before tax,556,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Operating profit before tax,6420,DOLLARS(millions)
2021,F,Wholesale Trade,a_0,Operating profit before tax,560,DOLLARS(millions)
2021,F,Wholesale Trade,b_1-5,Operating profit before tax,637,DOLLARS(millions)
2021,F,Wholesale Trade,c_6-9,Operating profit before tax,407,DOLLARS(millions)
2021,F,Wholesale Trade,d_10-19,Operating profit before tax,931,DOLLARS(millions)
2021,F,Wholesale Trade,e_20-49,Operating profit before tax,1091,DOLLARS(millions)
2021,F,Wholesale Trade,f_50-99,Operating profit before tax,706,DOLLARS(millions)
2021,F,Wholesale Trade,g_100-199,Operating profit before tax,338,DOLLARS(millions)
2021,F,Wholesale Trade,h_200+,Operating profit before tax,1320,DOLLARS(millions)
2021,F,Wholesale Trade,i_Industry_Total,Operating profit before tax,5988,DOLLARS(millions)
2021,G,Retail Trade,a_0,Operating profit before tax,312,DOLLARS(millions)
2021,G,Retail Trade,b_1-5,Operating profit before tax,368,DOLLARS(millions)
2021,G,Retail Trade,c_6-9,Operating profit before tax,389,DOLLARS(millions)
2021,G,Retail Trade,d_10-19,Operating profit before tax,452,DOLLARS(millions)
2021,G,Retail Trade,e_20-49,Operating profit before tax,644,DOLLARS(millions)
2021,G,Retail Trade,f_50-99,Operating profit before tax,361,DOLLARS(millions)
2021,G,Retail Trade,g_100-199,Operating profit before tax,455,DOLLARS(millions)
2021,G,Retail Trade,h_200+,Operating profit before tax,1996,DOLLARS(millions)
2021,G,Retail Trade,i_Industry_Total,Operating profit before tax,4977,DOLLARS(millions)
2021,H,Accommodation and Food Services,a_0,Operating profit before tax,117,DOLLARS(millions)
2021,H,Accommodation and Food Services,b_1-5,Operating profit before tax,118,DOLLARS(millions)
2021,H,Accommodation and Food Services,c_6-9,Operating profit before tax,82,DOLLARS(millions)
2021,H,Accommodation and Food Services,d_10-19,Operating profit before tax,140,DOLLARS(millions)
